Date,Location,MinTemp,MaxTemp,Rainfall,Evaporation,Sunshine,WindGustDir,WindGustSpeed,WindDir9am,WindDir3pm,WindSpeed9am,WindSpeed3pm,Humidity9am,Humidity3pm,Pressure9am,Pressure3pm,Cloud9am,Cloud3pm,Temp9am,Temp3pm,RainToday,RainTomorrow
2012-04-24,Brisbane,20.4,25.8,0.0,2.6,1.0,W,22.0,SW,S,2.0,6.0,88.0,81.0,1014.0,1012.0,7.0,8.0,24.1,24.3,No,No
2012-04-23,Brisbane,18.2,27.6,0.0,3.2,6.5,ENE,17.0,W,NE,6.0,7.0,98.0,68.0,1016.1,1011.9,7.0,7.0,20.5,26.3,No,No
2012-04-22,Brisbane,18.2,28.6,0.2,3.4,8.7,WNW,22.0,WSW,NE,6.0,7.0,79.0,65.0,1015.5,1012.0,8.0,7.0,22.5,26.6,No,No
2012-01-19,Brisbane,20.7,30.9,0.0,5.0,12.3,ESE,31.0,SE,ESE,7.0,17.0,65.0,62.0,1013.9,1011.7,3.0,2.0,27.5,29.1,No,No
2012-04-21,Brisbane,18.1,29.9,0.0,3.2,10.4,ENE,17.0,WSW,ENE,6.0,9.0,72.0,61.0,1014.6,1011.1,1.0,3.0,23.6,27.8,No,No
2012-04-19,Brisbane,18.0,27.9,0.2,5.6,10.5,E,19.0,SW,ENE,6.0,7.0,73.0,62.0,1016.5,1013.3,3.0,2.0,23.4,26.9,No,No
2012-04-18,Brisbane,17.7,26.6,0.0,2.8,10.0,ESE,26.0,SSE,ESE,2.0,13.0,73.0,67.0,1016.7,1013.1,5.0,3.0,23.2,24.6,No,No
2012-04-17,Brisbane,18.4,25.4,7.2,3.8,4.6,E,26.0,SE,E,2.0,9.0,92.0,61.0,1018.2,1014.8,7.0,3.0,20.8,24.6,Yes,No
2012-04-16,Brisbane,18.6,25.3,7.6,3.6,3.7,E,20.0,SSW,E,4.0,9.0,91.0,72.0,1021.0,1017.5,7.0,7.0,21.8,23.2,Yes,Yes
2012-04-15,Brisbane,18.3,23.9,12.4,3.4,5.1,SSE,20.0,SSW,SSE,4.0,6.0,90.0,93.0,1023.8,1020.5,7.0,7.0,21.1,21.7,Yes,Yes
2012-04-14,Brisbane,17.2,25.2,2.4,4.4,6.5,ESE,28.0,SW,ESE,4.0,7.0,78.0,72.0,1025.8,1022.3,3.0,2.0,22.3,23.6,Yes,Yes
2012-04-20,Brisbane,18.6,27.2,0.2,3.6,3.4,ESE,24.0,SW,SE,4.0,11.0,78.0,72.0,1016.3,1013.2,6.0,7.0,24.3,25.0,No,No
2012-01-18,Brisbane,20.0,29.4,5.4,1.6,7.5,E,20.0,WSW,ENE,6.0,11.0,72.0,70.0,1012.7,1010.7,2.0,7.0,26.2,27.6,Yes,No
2012-01-17,Brisbane,19.4,26.3,34.2,3.6,0.0,SE,26.0,E,SE,9.0,6.0,96.0,93.0,1016.0,1013.6,7.0,7.0,22.2,22.7,Yes,Yes
2012-01-16,Brisbane,18.8,25.0,44.4,3.6,0.2,SE,43.0,ESE,ESE,9.0,13.0,90.0,75.0,1016.5,1015.0,7.0,7.0,21.6,23.8,Yes,Yes
2011-10-09,Brisbane,12.7,29.1,1.4,1.4,11.1,W,33.0,S,W,4.0,9.0,53.0,29.0,1010.9,1005.6,1.0,7.0,23.1,28.3,Yes,No
2011-10-10,Brisbane,14.8,25.8,0.0,5.4,5.1,W,19.0,SW,SW,6.0,6.0,67.0,39.0,1012.0,1008.4,7.0,4.0,18.5,25.1,No,No
2011-10-11,Brisbane,14.2,27.7,0.0,3.8,11.8,NE,28.0,N,N,2.0,7.0,52.0,44.0,1012.8,1008.3,2.0,2.0,23.4,26.0,No,No
2011-10-12,Brisbane,15.7,27.6,0.0,5.8,10.9,ENE,24.0,SE,ENE,6.0,13.0,65.0,59.0,1015.2,1012.1,5.0,1.0,22.9,25.5,No,No
2011-10-13,Brisbane,18.5,27.3,0.0,4.0,6.8,E,30.0,E,NE,9.0,13.0,69.0,63.0,1019.2,1016.1,7.0,7.0,24.1,25.1,No,Yes
2011-10-14,Brisbane,17.1,26.9,30.8,8.6,7.8,E,24.0,S,E,2.0,13.0,78.0,62.0,1017.8,1013.1,7.0,2.0,21.4,25.7,Yes,Yes
2011-10-15,Brisbane,19.4,27.5,13.8,4.4,5.8,S,28.0,SSW,ENE,4.0,9.0,83.0,68.0,1009.3,1004.8,8.0,1.0,22.1,25.0,Yes,Yes
2011-10-16,Brisbane,15.2,29.3,6.2,5.6,12.0,ENE,20.0,WSW,ENE,4.0,11.0,64.0,49.0,1014.2,1013.2,0.0,1.0,23.5,26.9,Yes,No
2011-10-17,Brisbane,19.7,22.5,0.6,4.2,1.0,SSE,54.0,SE,SE,13.0,17.0,74.0,63.0,1025.9,1026.5,7.0,7.0,21.3,20.3,No,No
2011-10-18,Brisbane,16.9,23.8,0.4,5.8,9.0,SE,33.0,ESE,ESE,15.0,19.0,42.0,47.0,1031.0,1028.5,5.0,6.0,21.4,22.5,No,No
2011-10-19,Brisbane,15.9,23.2,0.0,7.8,8.8,E,31.0,SSE,E,7.0,15.0,65.0,48.0,1029.9,1026.4,7.0,7.0,20.6,22.4,No,No
2011-10-20,Brisbane,15.3,24.0,0.0,6.4,5.7,E,26.0,E,E,7.0,13.0,52.0,50.0,1028.3,1024.7,7.0,6.0,21.6,23.2,No,No
2011-10-21,Brisbane,16.1,25.6,0.0,4.0,10.4,E,30.0,ESE,E,11.0,13.0,59.0,51.0,1025.8,1022.5,7.0,5.0,22.2,24.1,No,No
2011-10-22,Brisbane,15.6,25.2,0.0,6.0,7.9,ENE,30.0,ESE,E,6.0,17.0,63.0,63.0,1024.5,1022.2,7.0,6.0,22.3,22.8,No,No
2011-10-08,Brisbane,15.5,24.7,14.6,6.4,3.6,WSW,43.0,WSW,WNW,13.0,9.0,93.0,46.0,1011.6,1005.9,8.0,7.0,15.6,23.6,Yes,Yes
2011-10-23,Brisbane,15.3,25.1,0.0,6.0,12.0,E,28.0,E,ENE,7.0,11.0,56.0,53.0,1023.8,1020.8,4.0,2.0,22.7,24.0,No,No
2011-10-25,Brisbane,16.2,28.3,0.0,5.8,11.1,NNE,28.0,E,NNE,2.0,11.0,58.0,58.0,1015.5,1011.5,2.0,6.0,25.1,26.4,No,No
2011-10-26,Brisbane,20.3,27.4,0.0,6.2,7.1,E,30.0,SSE,E,6.0,11.0,69.0,62.0,1015.8,1013.4,7.0,2.0,24.3,25.5,No,Yes
2011-10-27,Brisbane,16.8,25.7,6.2,7.2,6.1,SSE,35.0,S,SE,6.0,15.0,68.0,67.0,1018.0,1015.9,5.0,5.0,23.6,23.3,Yes,No
2011-10-28,Brisbane,19.3,23.9,0.0,5.6,0.8,SE,22.0,ESE,E,11.0,9.0,62.0,62.0,1019.0,1016.2,6.0,7.0,23.0,23.3,No,No
2011-10-29,Brisbane,19.8,26.4,0.0,4.8,5.7,ENE,19.0,NNW,NE,4.0,7.0,62.0,60.0,1016.2,1013.1,8.0,2.0,22.6,24.9,No,No
2011-10-30,Brisbane,18.2,27.8,0.0,4.0,7.3,SE,26.0,NW,NNE,2.0,9.0,66.0,60.0,1014.1,1010.3,6.0,6.0,24.6,27.3,No,Yes
2011-10-31,Brisbane,20.3,25.6,28.4,5.0,1.5,SE,39.0,SE,SE,17.0,15.0,71.0,60.0,1015.7,1014.9,8.0,7.0,22.9,23.2,Yes,No
2011-11-01,Brisbane,18.1,24.9,0.0,7.2,8.9,S,24.0,SSE,E,9.0,7.0,58.0,51.0,1018.7,1014.4,6.0,6.0,22.2,24.1,No,No
2011-11-02,Brisbane,18.1,28.0,0.0,5.0,12.0,ENE,26.0,NNE,NNE,6.0,7.0,58.0,55.0,1014.0,1008.9,4.0,3.0,24.2,27.0,No,No
2011-11-03,Brisbane,17.1,28.2,0.0,6.2,12.3,SE,30.0,S,ENE,4.0,13.0,54.0,62.0,1010.8,1007.6,1.0,1.0,26.0,26.4,No,No
2011-11-04,Brisbane,20.4,26.9,0.0,6.6,9.8,E,30.0,ESE,ENE,13.0,17.0,57.0,54.0,1016.4,1014.7,3.0,2.0,24.2,25.5,No,No
2011-11-05,Brisbane,18.6,25.2,0.0,9.4,7.0,E,20.0,ESE,ENE,7.0,9.0,64.0,49.0,1020.3,1017.5,7.0,7.0,23.0,24.5,No,No
2011-11-06,Brisbane,16.1,26.5,0.0,5.2,9.9,NE,28.0,NE,NE,6.0,11.0,55.0,49.0,1018.2,1014.8,3.0,6.0,23.1,24.9,No,No
2011-11-07,Brisbane,15.8,27.0,0.0,9.2,12.0,NE,26.0,NNE,NNE,7.0,9.0,52.0,53.0,1018.5,1015.4,1.0,1.0,25.5,26.0,No,No
2011-10-24,Brisbane,14.4,26.4,0.0,5.2,11.5,E,24.0,WSW,NE,4.0,9.0,60.0,47.0,1019.9,1015.3,5.0,7.0,23.0,25.6,No,No
2011-10-07,Brisbane,15.9,26.3,5.4,2.4,8.4,W,20.0,SW,N,4.0,6.0,68.0,51.0,1014.0,1009.3,4.0,3.0,21.3,25.6,Yes,Yes
2011-10-06,Brisbane,14.3,21.3,3.8,1.8,0.0,ENE,17.0,ESE,SE,2.0,0.0,84.0,76.0,1017.5,1013.6,8.0,8.0,16.9,18.8,Yes,Yes
2011-10-05,Brisbane,12.2,22.6,0.2,5.8,7.3,E,19.0,SSE,E,6.0,6.0,56.0,52.0,1021.9,1017.4,7.0,7.0,19.6,21.1,No,Yes
2011-09-04,Brisbane,12.6,21.6,0.0,5.8,8.3,SE,24.0,SSW,E,4.0,11.0,57.0,53.0,1029.0,1025.7,6.0,3.0,17.8,20.2,No,No
2011-09-05,Brisbane,13.4,22.5,0.4,3.8,9.2,E,33.0,SSW,E,4.0,15.0,72.0,42.0,1028.5,1024.6,3.0,2.0,18.7,21.4,No,No
2011-09-06,Brisbane,12.2,23.5,0.2,5.0,10.0,ENE,22.0,WSW,E,4.0,11.0,62.0,56.0,1024.6,1019.9,4.0,4.0,18.5,21.7,No,No
2011-09-07,Brisbane,12.6,25.3,0.0,3.4,10.6,ENE,22.0,SW,NE,7.0,9.0,73.0,43.0,1020.8,1017.4,1.0,1.0,18.8,24.2,No,No
2011-09-08,Brisbane,12.7,25.2,0.0,4.8,11.0,ENE,26.0,W,NE,4.0,11.0,65.0,44.0,1020.6,1016.2,1.0,8.0,19.8,24.0,No,No
2011-09-09,Brisbane,15.2,22.7,0.0,5.0,2.0,WNW,37.0,N,SW,7.0,7.0,67.0,80.0,1012.6,1008.4,6.0,7.0,19.7,14.5,No,Yes
2011-09-10,Brisbane,10.7,19.6,14.6,4.2,11.2,W,46.0,W,W,19.0,22.0,50.0,28.0,1013.4,1010.1,1.0,1.0,13.8,19.0,Yes,No
2011-09-11,Brisbane,7.0,22.9,0.0,9.2,11.2,WSW,31.0,W,W,13.0,13.0,42.0,27.0,1017.2,1012.8,0.0,1.0,15.8,22.6,No,No
2011-09-12,Brisbane,8.8,21.6,0.0,7.4,8.3,ENE,26.0,SSW,NE,6.0,6.0,42.0,38.0,1021.0,1020.0,1.0,7.0,17.7,19.0,No,No
2011-09-13,Brisbane,11.4,22.2,0.0,4.6,9.6,E,24.0,S,ENE,6.0,9.0,55.0,52.0,1027.8,1024.5,3.0,2.0,18.4,20.2,No,No
2011-09-14,Brisbane,9.7,26.2,0.0,4.8,10.8,WNW,24.0,SSW,NNE,4.0,7.0,59.0,36.0,1027.1,1021.5,0.0,0.0,18.7,24.9,No,No
2011-09-15,Brisbane,10.2,27.7,0.0,6.0,11.3,NE,20.0,SW,ENE,6.0,9.0,49.0,21.0,1024.2,1019.4,0.0,1.0,18.9,25.8,No,No
2011-09-16,Brisbane,10.3,29.4,0.0,5.4,11.3,W,20.0,SW,NE,2.0,6.0,43.0,21.0,1021.4,1016.2,0.0,1.0,20.2,28.5,No,No
2011-09-17,Brisbane,11.2,31.6,0.0,5.6,11.0,NNE,17.0,SW,NNE,2.0,7.0,44.0,23.0,1019.8,1016.1,0.0,0.0,21.7,30.5,No,No
2011-09-18,Brisbane,13.9,32.3,0.0,5.8,10.6,NE,19.0,WSW,NE,4.0,7.0,47.0,25.0,1021.1,1017.2,0.0,0.0,21.7,30.2,No,No
2011-09-19,Brisbane,13.9,30.6,0.0,5.2,10.6,ENE,24.0,SSW,ENE,4.0,11.0,48.0,28.0,1021.2,1016.6,0.0,0.0,21.8,28.4,No,No
2011-09-20,Brisbane,13.6,26.3,0.0,4.4,10.3,NNE,31.0,ENE,NE,4.0,9.0,55.0,57.0,1018.1,1012.7,0.0,8.0,21.9,23.9,No,No
2011-10-04,Brisbane,10.6,24.7,6.0,5.2,11.4,SSE,28.0,WSW,ENE,6.0,13.0,53.0,44.0,1022.0,1018.1,0.0,1.0,18.3,22.1,Yes,No
2011-10-03,Brisbane,13.3,22.6,0.0,9.6,6.0,SSE,28.0,S,NE,9.0,4.0,50.0,72.0,1018.1,1016.5,2.0,7.0,20.0,17.9,No,Yes
2011-10-02,Brisbane,12.4,22.5,0.0,9.4,11.5,W,48.0,WSW,WSW,15.0,20.0,40.0,30.0,1010.5,1009.0,1.0,5.0,17.9,20.8,No,No
2011-10-01,Brisbane,12.0,27.4,0.0,8.0,9.4,W,44.0,WSW,WSW,6.0,15.0,55.0,23.0,1006.0,1001.9,1.0,3.0,18.9,25.5,No,No
2011-09-30,Brisbane,9.9,26.3,3.2,3.8,11.6,WNW,39.0,WSW,W,15.0,15.0,30.0,21.0,1011.0,1006.2,0.0,0.0,20.9,25.4,Yes,No
2011-09-29,Brisbane,16.9,22.1,0.0,4.0,3.1,NNW,28.0,N,NNW,4.0,9.0,69.0,66.0,1013.2,1006.7,8.0,2.0,18.5,21.4,No,Yes
2011-11-08,Brisbane,18.0,27.6,0.0,7.4,13.1,NNE,28.0,NW,NE,9.0,11.0,53.0,46.0,1019.7,1016.1,2.0,1.0,24.3,26.7,No,No
2011-09-28,Brisbane,12.4,22.6,0.0,5.8,3.1,NE,19.0,WSW,ENE,2.0,6.0,57.0,54.0,1020.0,1016.5,7.0,7.0,20.0,21.1,No,No
2011-09-26,Brisbane,13.5,23.8,0.0,4.8,8.2,SE,28.0,SSW,SE,6.0,9.0,53.0,55.0,1017.4,1015.6,2.0,7.0,20.6,21.6,No,No
2011-09-25,Brisbane,17.5,26.1,0.2,6.4,9.4,NE,28.0,NW,NE,11.0,13.0,62.0,66.0,1015.4,1009.0,4.0,5.0,22.3,23.1,No,No
2011-09-24,Brisbane,14.8,26.4,0.0,5.2,9.9,N,24.0,WNW,NNE,2.0,9.0,65.0,52.0,1020.2,1016.0,7.0,2.0,21.0,24.9,No,No
2011-09-23,Brisbane,12.3,25.7,0.0,6.2,10.7,ENE,22.0,W,NE,4.0,9.0,58.0,51.0,1022.8,1017.8,1.0,1.0,20.5,24.3,No,No
2011-09-22,Brisbane,14.2,24.7,0.0,7.2,11.0,ESE,26.0,ESE,ENE,6.0,13.0,55.0,45.0,1024.7,1021.3,3.0,1.0,21.9,23.3,No,No
2011-09-21,Brisbane,15.8,25.1,0.0,5.0,11.2,E,31.0,SE,E,15.0,15.0,56.0,46.0,1019.2,1017.1,2.0,1.0,22.5,23.6,No,No
2011-09-27,Brisbane,13.1,23.3,0.0,4.8,11.2,E,24.0,S,ESE,6.0,11.0,54.0,47.0,1021.7,1018.2,1.0,2.0,20.8,22.3,No,No
2012-06-02,Brisbane,15.2,22.4,13.0,1.6,0.8,ENE,26.0,SW,E,2.0,9.0,94.0,82.0,1019.6,1015.6,7.0,7.0,16.8,20.4,Yes,Yes
2011-11-09,Brisbane,18.0,28.4,0.0,7.8,12.4,NE,28.0,NNW,NE,7.0,11.0,55.0,56.0,1019.6,1016.0,2.0,1.0,25.8,26.9,No,No
2011-11-11,Brisbane,21.6,29.3,0.0,8.6,9.7,E,28.0,ENE,ENE,7.0,15.0,66.0,54.0,1020.0,1017.9,7.0,1.0,25.5,27.9,No,No
2011-12-17,Brisbane,17.3,27.1,0.0,6.6,10.9,ENE,35.0,SE,ESE,11.0,19.0,52.0,50.0,1019.8,1017.6,5.0,4.0,24.2,24.9,No,No
2011-12-18,Brisbane,16.8,25.5,0.0,9.2,2.1,E,24.0,SE,ENE,7.0,9.0,60.0,54.0,1018.6,1016.0,7.0,8.0,24.4,24.3,No,No
2011-12-19,Brisbane,17.6,27.0,0.0,5.8,6.0,ENE,28.0,NNE,NE,6.0,11.0,61.0,54.0,1015.3,1011.9,7.0,7.0,23.8,25.9,No,No
2011-12-20,Brisbane,19.1,29.1,0.0,7.0,12.2,NNE,26.0,NW,NNE,6.0,9.0,54.0,51.0,1013.2,1011.4,6.0,4.0,26.0,27.3,No,No
2011-12-21,Brisbane,21.7,27.9,0.0,7.2,9.3,ENE,24.0,W,ENE,2.0,15.0,76.0,56.0,1015.2,1013.0,5.0,3.0,24.3,26.3,No,Yes
2011-12-22,Brisbane,19.0,28.2,3.4,7.8,10.9,E,33.0,ESE,E,13.0,15.0,61.0,52.0,1014.9,1012.9,6.0,7.0,26.1,26.9,Yes,No
2011-12-23,Brisbane,20.6,27.6,0.4,7.4,0.9,SE,33.0,SE,SE,15.0,13.0,66.0,86.0,1011.0,1009.4,7.0,8.0,25.9,22.7,No,Yes
2011-12-24,Brisbane,20.4,27.6,29.6,3.6,4.2,SE,37.0,SE,ESE,13.0,17.0,87.0,62.0,1009.1,1007.5,8.0,7.0,23.9,26.4,Yes,Yes
2011-12-25,Brisbane,19.4,28.9,1.8,6.6,12.3,SE,37.0,SE,ESE,11.0,19.0,62.0,52.0,1008.6,1006.4,3.0,1.0,25.7,27.5,Yes,No
2011-12-26,Brisbane,18.7,31.5,0.0,10.4,13.1,ENE,26.0,WSW,E,9.0,13.0,55.0,50.0,1007.5,1003.9,1.0,1.0,25.6,29.1,No,No
2011-12-27,Brisbane,21.4,32.5,0.0,7.4,4.5,SE,43.0,WSW,E,4.0,4.0,67.0,48.0,1004.6,1001.1,7.0,6.0,26.6,31.7,No,Yes
2011-12-28,Brisbane,18.5,28.9,5.4,3.2,11.0,SSE,24.0,SSW,SE,7.0,4.0,56.0,56.0,1008.1,1006.0,2.0,6.0,26.0,27.4,Yes,No
2011-12-29,Brisbane,19.7,28.1,0.0,2.4,7.8,E,30.0,SSW,ESE,4.0,9.0,57.0,56.0,1010.4,1009.3,7.0,7.0,24.6,26.8,No,No
2011-12-30,Brisbane,20.2,28.4,0.0,7.4,5.3,SE,43.0,S,ESE,6.0,19.0,56.0,61.0,1014.5,1013.1,6.0,6.0,24.6,25.5,No,No
2011-12-16,Brisbane,19.6,25.7,0.2,2.0,2.4,SE,30.0,ESE,ESE,11.0,17.0,55.0,55.0,1018.2,1017.3,8.0,6.0,23.8,23.4,No,No
2011-12-31,Brisbane,18.8,25.9,0.2,6.2,5.5,SE,33.0,SSE,SSE,11.0,13.0,58.0,59.0,1016.5,1014.7,6.0,7.0,25.1,24.5,No,Yes
2012-01-02,Brisbane,17.8,28.4,0.0,8.0,13.0,E,28.0,SSE,E,7.0,11.0,53.0,45.0,1018.0,1015.7,2.0,2.0,25.8,27.2,No,No
2012-01-03,Brisbane,17.8,27.7,0.0,9.4,7.61,E,26.0,S,ENE,4.0,13.0,64.0,52.0,1019.4,1016.7,7.0,1.0,25.0,27.3,No,No
2012-01-04,Brisbane,17.4,28.8,0.0,7.6,12.7,NNE,28.0,ESE,NE,2.0,9.0,52.0,48.0,1017.4,1013.0,2.0,2.0,25.3,28.3,No,No
2012-01-05,Brisbane,19.8,27.7,0.0,7.8,6.6,ENE,26.0,ENE,NE,2.0,11.0,68.0,59.0,1015.5,1013.2,7.0,3.0,26.3,26.2,No,No
2012-01-06,Brisbane,18.6,31.3,0.0,7.2,8.3,NE,22.0,SW,ENE,4.0,11.0,62.0,54.0,1012.2,1009.5,7.0,2.0,25.5,29.1,No,No
2012-01-07,Brisbane,21.4,28.2,0.0,7.0,5.8,E,20.0,ESE,E,4.0,9.0,75.0,65.0,1014.9,1012.7,7.0,5.0,24.2,27.0,No,No
2012-01-08,Brisbane,23.4,30.5,0.0,6.4,11.6,ENE,26.0,NNW,NNE,6.0,11.0,65.0,62.0,1013.1,1009.1,2.0,1.0,26.9,28.9,No,No
2012-01-09,Brisbane,22.8,33.8,0.0,8.0,12.7,ENE,24.0,NW,ENE,6.0,11.0,54.0,57.0,1007.8,1003.5,2.0,2.0,29.7,33.0,No,No
2012-01-10,Brisbane,24.6,32.9,0.0,9.0,10.6,E,28.0,S,E,4.0,15.0,71.0,56.0,1008.7,1005.5,6.0,1.0,28.6,30.4,No,No
2012-01-11,Brisbane,23.2,37.1,0.0,7.6,11.9,W,33.0,WSW,WSW,9.0,11.0,37.0,16.0,1007.3,1003.1,7.0,5.0,31.5,36.3,No,No
2012-01-12,Brisbane,20.9,28.6,0.0,12.4,9.6,SE,35.0,SE,E,7.0,17.0,46.0,49.0,1012.1,1011.4,4.0,5.0,27.2,25.8,No,No
2012-01-13,Brisbane,20.8,28.1,0.0,10.6,9.7,E,28.0,E,ENE,6.0,11.0,55.0,53.0,1016.4,1013.6,5.0,5.0,24.8,25.9,No,No
2012-01-14,Brisbane,19.1,27.0,0.0,8.0,3.1,ENE,26.0,ENE,ENE,6.0,13.0,61.0,57.0,1015.3,1012.5,7.0,7.0,24.6,25.8,No,Yes
2012-01-15,Brisbane,19.7,26.3,2.4,7.2,2.8,ENE,37.0,ESE,SE,11.0,6.0,64.0,63.0,1014.5,1013.0,7.0,7.0,25.1,25.1,Yes,Yes
2012-01-01,Brisbane,18.0,27.9,2.4,5.6,13.1,E,33.0,SSE,ESE,9.0,15.0,55.0,46.0,1016.4,1013.9,4.0,3.0,25.1,26.9,Yes,No
2011-12-15,Brisbane,18.5,24.6,1.2,7.2,0.0,SE,26.0,E,ESE,7.0,15.0,83.0,71.0,1017.0,1015.1,8.0,8.0,21.5,22.2,Yes,No
2011-12-14,Brisbane,19.2,28.4,2.0,8.2,10.6,E,31.0,SSE,E,4.0,17.0,67.0,62.0,1013.0,1011.1,4.0,5.0,26.1,26.4,Yes,Yes
2011-12-13,Brisbane,18.4,31.1,0.0,5.2,11.1,ENE,28.0,NNW,ENE,4.0,15.0,54.0,66.0,1006.0,1005.0,1.0,3.0,26.1,27.2,No,Yes
2011-11-12,Brisbane,21.4,28.2,0.0,8.2,12.5,E,22.0,NE,ENE,7.0,7.0,56.0,47.0,1019.2,1016.3,4.0,1.0,25.8,27.2,No,No
2011-11-13,Brisbane,20.5,28.5,0.0,7.6,11.0,NE,30.0,N,NE,6.0,11.0,56.0,55.0,1017.7,1013.7,6.0,7.0,25.8,26.8,No,No
2011-11-14,Brisbane,22.1,29.9,0.0,8.0,12.2,ENE,30.0,NNE,NE,9.0,13.0,51.0,58.0,1016.5,1013.3,2.0,1.0,27.1,27.3,No,No
2011-11-15,Brisbane,19.4,32.4,0.0,9.0,12.2,ENE,22.0,N,NNE,4.0,11.0,51.0,52.0,1017.3,1014.6,0.0,1.0,27.9,29.6,No,No
2011-11-16,Brisbane,21.9,30.4,0.0,8.0,10.5,NNE,26.0,NNW,NE,6.0,13.0,50.0,45.0,1018.7,1015.5,1.0,3.0,28.6,28.3,No,No
2011-11-17,Brisbane,21.8,28.9,0.0,8.4,6.5,ENE,20.0,ENE,NNE,9.0,7.0,53.0,52.0,1019.1,1015.8,6.0,7.0,26.8,27.7,No,No
2011-11-18,Brisbane,20.8,28.5,0.0,6.2,3.8,NE,22.0,NNE,NE,6.0,7.0,60.0,52.0,1018.8,1015.5,6.0,5.0,25.9,27.0,No,No
2011-11-19,Brisbane,18.7,28.6,0.0,7.0,12.5,ENE,24.0,ENE,ENE,7.0,11.0,54.0,50.0,1019.1,1016.2,3.0,1.0,26.4,26.9,No,No
2011-11-20,Brisbane,19.0,29.6,0.0,9.4,12.4,NNE,30.0,NE,NNE,9.0,13.0,54.0,53.0,1018.1,1013.3,2.0,1.0,26.4,27.8,No,No
2011-11-21,Brisbane,19.5,29.9,0.0,11.4,12.5,E,28.0,NW,NNE,6.0,9.0,50.0,39.0,1016.1,1013.2,2.0,1.0,27.4,28.8,No,No
2011-11-22,Brisbane,19.7,29.0,0.0,11.2,9.2,NE,39.0,NE,NE,9.0,15.0,55.0,57.0,1015.3,1011.1,7.0,7.0,25.9,27.5,No,No
2011-11-23,Brisbane,22.4,30.9,0.0,10.0,7.1,NE,28.0,N,NE,6.0,13.0,59.0,69.0,1014.1,1011.6,7.0,6.0,28.2,27.9,No,Yes
2011-11-24,Brisbane,20.4,24.8,1.6,6.8,0.0,SW,17.0,SSW,S,4.0,4.0,90.0,80.0,1018.6,1016.4,7.0,7.0,20.9,24.1,Yes,Yes
2011-11-25,Brisbane,20.7,29.6,10.2,1.2,7.6,ENE,26.0,N,NE,0.0,13.0,81.0,53.0,1018.2,1014.8,6.0,4.0,24.8,28.6,Yes,No
2011-11-26,Brisbane,22.8,29.5,0.6,7.6,5.9,N,28.0,N,NNE,9.0,9.0,55.0,70.0,1013.9,1010.9,6.0,7.0,27.7,26.2,No,Yes
2011-11-27,Brisbane,20.9,33.9,3.2,7.2,12.6,NE,24.0,SSW,ENE,4.0,13.0,60.0,56.0,1012.3,1009.5,1.0,2.0,27.7,29.9,Yes,No
2011-11-28,Brisbane,21.5,31.6,0.0,7.0,10.7,W,40.04,SW,NE,6.0,15.0,87.0,93.0,1016.5,1015.0,3.0,7.0,29.2,28.7,No,No
2011-12-12,Brisbane,21.3,32.9,10.0,3.2,10.2,W,33.0,SSW,W,4.0,15.0,74.0,41.0,1002.2,999.1,6.0,4.0,27.2,32.4,Yes,No
2011-12-11,Brisbane,18.5,30.4,1.6,5.0,6.8,WSW,30.0,SE,WNW,4.0,4.0,72.0,88.0,1005.5,1004.1,2.0,7.0,26.8,24.6,Yes,Yes
2011-12-10,Brisbane,18.7,26.9,19.4,4.8,2.2,NE,20.0,SSW,NE,2.0,9.0,91.0,82.0,1011.6,1006.6,7.0,6.0,20.7,23.0,Yes,Yes
2011-12-09,Brisbane,16.9,27.5,2.4,3.8,10.8,E,24.0,SSE,E,9.0,11.0,58.0,62.0,1012.5,1010.5,4.0,7.0,24.9,25.4,Yes,Yes
2011-12-08,Brisbane,17.3,25.4,36.0,2.8,1.7,SE,37.0,SSW,SE,6.0,17.0,96.0,69.0,1008.8,1007.8,8.0,7.0,19.6,23.0,Yes,Yes
2011-12-07,Brisbane,16.8,19.9,5.8,12.2,0.0,SE,20.0,S,E,7.0,7.0,93.0,93.0,1011.2,1009.5,8.0,8.0,17.3,18.0,Yes,Yes
2011-11-10,Brisbane,18.1,29.9,0.0,8.0,12.2,NNE,28.0,N,NE,6.0,11.0,48.0,55.0,1017.5,1014.0,1.0,2.0,26.8,28.0,No,No
2011-12-06,Brisbane,17.9,23.6,0.0,8.6,0.0,SSE,33.0,SSE,SE,15.0,15.0,55.0,57.0,1015.5,1013.2,7.0,7.0,22.1,21.7,No,Yes
2011-12-04,Brisbane,16.4,27.9,0.0,9.8,8.7,E,22.0,ENE,NE,4.0,9.0,58.0,54.0,1015.6,1011.2,7.0,7.0,24.5,26.0,No,No
2011-12-03,Brisbane,15.8,27.1,0.0,7.0,12.2,E,30.0,SE,E,13.0,13.0,49.0,44.0,1017.8,1014.9,3.0,2.0,24.0,25.3,No,No
2011-12-02,Brisbane,16.7,24.9,13.0,5.0,2.3,SSE,33.0,SSW,SE,7.0,13.0,58.0,57.0,1015.3,1014.2,7.0,7.0,22.8,23.6,Yes,No
2011-12-01,Brisbane,21.9,28.3,0.0,6.2,0.9,SE,35.0,WSW,SE,6.0,11.0,65.0,71.0,1011.7,1010.6,7.0,7.0,27.4,23.5,No,Yes
